year,epi_week,state,confirmed,is_endemic,data_source,anchor_points_used,month,rainfall_mm,rainfall_lag8,temp_c,vapor_pressure_kpa,precip_seasonality,temp_lag4,humidity_lag4,pop_density,lag_1,lag_2,lag_3,lag_4,rolling_4wk_avg,epi_week_sin,epi_week_cos,state_baseline,outbreak_threshold,future_confirmed_t4,outbreak_tplus4,split
2018,1,Abia,0.0,0,interpolated_from_anchor_points,2,1,4.1096773,31.581451775,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.12053668025532305,0.992708874098054,0.0438034188034188,0.5,0.0,0,train
2018,2,Abia,0.0,0,interpolated_from_anchor_points,2,1,4.083871,20.219354687499997,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.23931566428755774,0.970941817426052,0.0438034188034188,0.5,0.0,0,train
2018,3,Abia,0.0,0,interpolated_from_anchor_points,2,1,5.0,13.294354812499996,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.3546048870425356,0.9350162426854148,0.0438034188034188,0.5,0.0,0,train
2018,4,Abia,0.0,0,interpolated_from_anchor_points,2,1,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.4647231720437685,0.8854560256532099,0.0438034188034188,0.5,0.0,0,train
2018,5,Abia,0.0,0,interpolated_from_anchor_points,2,2,25.025806,8.358871062499997,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.5680647467311558,0.8229838658936564,0.0438034188034188,0.5,0.0,0,train
2018,6,Abia,0.0,0,interpolated_from_anchor_points,2,2,31.012903,7.244354812499997,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.6631226582407952,0.7485107481711011,0.0438034188034188,0.5,0.0,0,train
2018,7,Abia,0.0,0,interpolated_from_anchor_points,2,2,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.7485107481711011,0.6631226582407953,0.0438034188034188,0.5,0.0,0,train
2018,8,Abia,0.0,0,interpolated_from_anchor_points,2,2,64.83226,9.426612812499997,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.8229838658936564,0.5680647467311559,0.0438034188034188,0.5,0.0,0,train
2018,9,Abia,0.0,0,interpolated_from_anchor_points,2,3,41.180645,17.1322582125,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.8854560256532099,0.4647231720437686,0.0438034188034188,0.5,0.0,0,train
2018,10,Abia,0.0,0,interpolated_from_anchor_points,2,3,31.051613,22.0959678625,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.9350162426854148,0.35460488704253557,0.0438034188034188,0.5,0.0,0,train
2018,11,Abia,0.0,0,interpolated_from_anchor_points,2,3,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.970941817426052,0.23931566428755804,0.0438034188034188,0.5,0.0,0,train
2018,12,Abia,0.0,0,interpolated_from_anchor_points,2,3,52.20645,25.7870969125,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.992708874098054,0.120536680255323,0.0438034188034188,0.5,0.0,0,train
2018,13,Abia,0.0,0,interpolated_from_anchor_points,2,4,76.70968,31.7991935,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,1.0,-1.6081226496766366e-16,0.0438034188034188,0.5,0.0,0,train
2018,14,Abia,0.0,0,interpolated_from_anchor_points,2,4,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.992708874098054,-0.12053668025532288,0.0438034188034188,0.5,0.0,0,train
2018,15,Abia,0.0,0,interpolated_from_anchor_points,2,4,63.258064,40.877419625,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.9709418174260521,-0.2393156642875575,0.0438034188034188,0.5,0.0,0,train
2018,16,Abia,0.0,0,interpolated_from_anchor_points,2,4,30.064516,48.15967762499999,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.9350162426854148,-0.35460488704253545,0.0438034188034188,0.5,0.0,0,train
2018,17,Abia,0.0,0,interpolated_from_anchor_points,2,5,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.8854560256532099,-0.4647231720437685,0.0438034188034188,0.5,0.0,0,train
2018,18,Abia,0.0,0,interpolated_from_anchor_points,2,5,73.47097,48.789516375,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.8229838658936565,-0.5680647467311557,0.0438034188034188,0.5,0.0,0,train
2018,19,Abia,0.0,0,interpolated_from_anchor_points,2,5,52.232258,54.09677475,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.7485107481711013,-0.663122658240795,0.0438034188034188,0.5,0.0,0,train
2018,20,Abia,0.0,0,interpolated_from_anchor_points,2,5,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.6631226582407952,-0.7485107481711012,0.0438034188034188,0.5,0.0,0,train
2018,21,Abia,0.0,0,interpolated_from_anchor_points,2,6,77.10968,52.52177449999999,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.5680647467311558,-0.8229838658936564,0.0438034188034188,0.5,0.0,0,train
2018,22,Abia,0.0,0,interpolated_from_anchor_points,2,6,98.6129,57.01290387499999,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.46472317204376906,-0.8854560256532096,0.0438034188034188,0.5,0.0,0,train
2018,23,Abia,0.0,0,interpolated_from_anchor_points,2,6,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.35460488704253584,-0.9350162426854147,0.0438034188034188,0.5,0.0,0,train
2018,24,Abia,0.0,0,interpolated_from_anchor_points,2,6,106.148384,65.45806474999999,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.23931566428755768,-0.970941817426052,0.0438034188034188,0.5,0.0,0,train
2018,25,Abia,0.0,0,interpolated_from_anchor_points,2,7,138.69032,72.2008065,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.12053668025532308,-0.992708874098054,0.0438034188034188,0.5,0.0,0,train
2018,26,Abia,0.0,0,interpolated_from_anchor_points,2,7,120.07097,79.9483865,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-3.216245299353273e-16,-1.0,0.0438034188034188,0.5,0.0,0,train
2018,27,Abia,0.0,0,interpolated_from_anchor_points,2,7,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.12053668025532283,-0.992708874098054,0.0438034188034188,0.5,0.0,0,train
2018,28,Abia,0.0,0,interpolated_from_anchor_points,2,7,129.99355,87.04999975,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.23931566428755743,-0.9709418174260521,0.0438034188034188,0.5,0.0,0,train
2018,29,Abia,0.0,0,interpolated_from_anchor_points,2,8,279.4129,99.54112899999998,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.3546048870425356,-0.9350162426854148,0.0438034188034188,0.5,0.0,0,train
2018,30,Abia,0.0,0,interpolated_from_anchor_points,2,8,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.46472317204376806,-0.8854560256532101,0.0438034188034188,0.5,0.0,0,train
2018,31,Abia,0.0,0,interpolated_from_anchor_points,2,8,35.187096,125.28387025,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.5680647467311556,-0.8229838658936566,0.0438034188034188,0.5,0.0,0,train
2018,32,Abia,0.0,0,interpolated_from_anchor_points,2,8,88.36129,123.153225,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.663122658240795,-0.7485107481711013,0.0438034188034188,0.5,0.0,0,train
2018,33,Abia,0.0,0,interpolated_from_anchor_points,2,9,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.7485107481711011,-0.6631226582407952,0.0438034188034188,0.5,0.0,0,train
2018,34,Abia,0.0,0,interpolated_from_anchor_points,2,9,147.60645,124.55967625,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.8229838658936564,-0.5680647467311559,0.0438034188034188,0.5,0.0,0,train
2018,35,Abia,0.0,0,interpolated_from_anchor_points,2,9,132.99355,130.68386999999998,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.8854560256532096,-0.4647231720437691,0.0438034188034188,0.5,0.0,0,train
2018,36,Abia,0.0,0,interpolated_from_anchor_points,2,9,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.9350162426854147,-0.3546048870425359,0.0438034188034188,0.5,0.0,0,train
2018,37,Abia,0.0,0,interpolated_from_anchor_points,2,10,76.25161,134.03951575,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.970941817426052,-0.23931566428755774,0.0438034188034188,0.5,0.0,0,train
2018,38,Abia,0.0,0,interpolated_from_anchor_points,2,10,137.67741,126.234677,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.992708874098054,-0.12053668025532357,0.0438034188034188,0.5,0.0,0,train
2018,39,Abia,0.0,0,interpolated_from_anchor_points,2,10,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,0.0438034188034188,0.5,0.0,0,train
2018,40,Abia,0.0,0,interpolated_from_anchor_points,2,10,116.07742,128.43548199999998,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.992708874098054,0.1205366802553232,0.0438034188034188,0.5,0.0,0,train
2018,41,Abia,0.0,0,interpolated_from_anchor_points,2,11,97.77419,126.69596574999998,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.9709418174260521,0.23931566428755738,0.0438034188034188,0.5,0.0,0,train
2018,42,Abia,0.0,0,interpolated_from_anchor_points,2,11,81.44516,103.991127,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.9350162426854148,0.35460488704253557,0.0438034188034188,0.5,0.0,0,train
2018,43,Abia,0.0,0,interpolated_from_anchor_points,2,11,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.8854560256532101,0.464723172043768,0.0438034188034188,0.5,0.0,0,train
2018,44,Abia,0.0,0,interpolated_from_anchor_points,2,11,61.574192,109.773385,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.822983865893657,0.5680647467311548,0.0438034188034188,0.5,0.0,0,train
2018,45,Abia,0.0,0,interpolated_from_anchor_points,2,12,32.51613,106.42499775,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.7485107481711011,0.6631226582407952,0.0438034188034188,0.5,0.0,0,train
2018,46,Abia,0.0,0,interpolated_from_anchor_points,2,12,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.6631226582407955,0.7485107481711007,0.0438034188034188,0.5,0.0,0,train
2018,47,Abia,0.0,0,interpolated_from_anchor_points,2,12,30.56129,92.03870775,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.5680647467311559,0.8229838658936564,0.0438034188034188,0.5,0.0,0,train
2018,48,Abia,0.0,0,interpolated_from_anchor_points,2,12,12.690323,79.23467525,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.4647231720437684,0.88545602565321,0.0438034188034188,0.5,0.0,0,train
2018,49,Abia,0.0,0,interpolated_from_anchor_points,2,12,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.35460488704253595,0.9350162426854147,0.0438034188034188,0.5,0.0,0,train
2018,50,Abia,0.0,0,interpolated_from_anchor_points,2,12,1.3870968,71.289514375,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.2393156642875578,0.970941817426052,0.0438034188034188,0.5,0.0,0,train
2018,51,Abia,0.0,0,interpolated_from_anchor_points,2,12,1.2322581,54.253225225,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.12053668025532363,0.992708874098054,0.0438034188034188,0.5,0.0,0,train
2018,52,Abia,0.0,0,interpolated_from_anchor_points,2,12,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,6.432490598706546e-16,1.0,0.0438034188034188,0.5,0.0,0,train
2019,1,Abia,0.0,0,cubic_spline_interpolation,4,1,4.4580646,39.89757998749999,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.12053668025532305,0.992708874098054,0.0438034188034188,0.5,0.0,0,train
2019,2,Abia,0.0,0,cubic_spline_interpolation,4,1,7.3096776,28.233064312499994,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.23931566428755774,0.970941817426052,0.0438034188034188,0.5,0.0,0,train
2019,3,Abia,0.0,0,cubic_spline_interpolation,4,1,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.3546048870425356,0.9350162426854148,0.0438034188034188,0.5,0.0,0,train
2019,4,Abia,0.0,0,cubic_spline_interpolation,4,1,33.470966,18.96612901249999,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.4647231720437685,0.8854560256532099,0.0438034188034188,0.5,0.0,0,train
2019,5,Abia,0.0,0,cubic_spline_interpolation,4,2,21.812902,15.453225762499992,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.5680647467311558,0.8229838658936564,0.0438034188034188,0.5,0.0,0,train
2019,6,Abia,0.0,0,cubic_spline_interpolation,4,2,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.6631226582407952,0.7485107481711011,0.0438034188034188,0.5,0.0,0,train
2019,7,Abia,0.0,0,cubic_spline_interpolation,4,2,2.683871,14.115322262499994,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.7485107481711011,0.6631226582407953,0.0438034188034188,0.5,0.0,0,train
2019,8,Abia,0.0,0,cubic_spline_interpolation,4,2,44.664516,10.630644887499992,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.8229838658936564,0.5680647467311559,0.0438034188034188,0.5,0.0,0,train
2019,9,Abia,0.0,0,cubic_spline_interpolation,4,3,89.47742,14.627419012499992,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.8854560256532099,0.4647231720437686,0.0438034188034188,0.5,0.0,0,train
2019,10,Abia,0.0,0,cubic_spline_interpolation,4,3,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.9350162426854148,0.35460488704253557,0.0438034188034188,0.5,0.0,0,train
2019,11,Abia,0.0,0,cubic_spline_interpolation,4,3,23.012903,25.638709412499992,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.970941817426052,0.23931566428755804,0.0438034188034188,0.5,0.0,0,train
2019,12,Abia,0.0,0,cubic_spline_interpolation,4,3,19.690323,28.36129002499999,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.992708874098054,0.120536680255323,0.0438034188034188,0.5,0.0,0,train
2019,13,Abia,0.0,0,cubic_spline_interpolation,4,4,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,1.0,-1.6081226496766366e-16,0.0438034188034188,0.5,0.0,0,train
2019,14,Abia,0.0,0,cubic_spline_interpolation,4,4,27.838709,30.265322324999996,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.992708874098054,-0.12053668025532288,0.0438034188034188,0.5,0.0,0,train
2019,15,Abia,0.0,0,cubic_spline_interpolation,4,4,61.941936,32.83145124999999,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.9709418174260521,-0.2393156642875575,0.0438034188034188,0.5,0.0,0,train
2019,16,Abia,0.0,0,cubic_spline_interpolation,4,4,65.23226,36.3903225,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.9350162426854148,-0.35460488704253545,0.0438034188034188,0.5,0.0,0,train
2019,17,Abia,0.0,0,cubic_spline_interpolation,4,5,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.8854560256532099,-0.4647231720437685,0.0438034188034188,0.5,0.0,0,train
2019,18,Abia,0.0,0,cubic_spline_interpolation,4,5,50.393547,41.81774225,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.8229838658936565,-0.5680647467311557,0.0438034188034188,0.5,0.0,0,train
2019,19,Abia,0.0,0,cubic_spline_interpolation,4,5,84.92258,47.78145174999999,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.7485107481711013,-0.663122658240795,0.0438034188034188,0.5,0.0,0,train
2019,20,Abia,0.0,0,cubic_spline_interpolation,4,5,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.6631226582407952,-0.7485107481711012,0.0438034188034188,0.5,0.0,0,train
2019,21,Abia,0.0,0,cubic_spline_interpolation,4,6,118.490326,52.81370974999999,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.5680647467311558,-0.8229838658936564,0.0438034188034188,0.5,0.0,0,train
2019,22,Abia,0.0,0,cubic_spline_interpolation,4,6,91.4,56.44032299999999,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.46472317204376906,-0.8854560256532096,0.0438034188034188,0.5,0.0,0,train
2019,23,Abia,0.0,0,cubic_spline_interpolation,4,6,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.35460488704253584,-0.9350162426854147,0.0438034188034188,0.5,0.0,0,train
2019,24,Abia,0.0,0,cubic_spline_interpolation,4,6,45.12258,64.988710125,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.23931566428755768,-0.970941817426052,0.0438034188034188,0.5,0.0,0,train
2019,25,Abia,0.0,0,cubic_spline_interpolation,4,7,82.006454,68.16774224999999,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,0.12053668025532308,-0.992708874098054,0.0438034188034188,0.5,0.0,0,train
2019,26,Abia,0.0,0,cubic_spline_interpolation,4,7,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-3.216245299353273e-16,-1.0,0.0438034188034188,0.5,0.0,0,train
2019,27,Abia,0.0,0,cubic_spline_interpolation,4,7,200.6,74.93871037499999,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.12053668025532283,-0.992708874098054,0.0438034188034188,0.5,0.0,0,train
2019,28,Abia,0.0,0,cubic_spline_interpolation,4,7,204.05162,92.270968375,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.23931566428755743,-0.9709418174260521,0.0438034188034188,0.5,0.0,0,train
2019,29,Abia,0.0,0,cubic_spline_interpolation,4,8,127.56774,109.623388375,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.3546048870425356,-0.9350162426854148,0.0438034188034188,0.5,0.0,0,train
2019,30,Abia,0.0,0,cubic_spline_interpolation,4,8,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.46472317204376806,-0.8854560256532101,0.0438034188034188,0.5,0.0,0,train
2019,31,Abia,0.0,0,cubic_spline_interpolation,4,8,130.25807,119.2701625,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.5680647467311556,-0.8229838658936566,0.0438034188034188,0.5,0.0,0,train
2019,32,Abia,0.0,0,cubic_spline_interpolation,4,8,52.593548,124.93709875,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.663122658240795,-0.7485107481711013,0.0438034188034188,0.5,0.0,0,train
2019,33,Abia,0.0,0,cubic_spline_interpolation,4,9,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.7485107481711011,-0.6631226582407952,0.0438034188034188,0.5,0.0,0,train
2019,34,Abia,0.0,0,cubic_spline_interpolation,4,9,158.23225,116.70000149999998,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.8229838658936564,-0.5680647467311559,0.0438034188034188,0.5,0.0,0,train
2019,35,Abia,0.0,0,cubic_spline_interpolation,4,9,98.09677,125.05403275,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.8854560256532096,-0.4647231720437691,0.0438034188034188,0.5,0.0,0,train
2019,36,Abia,0.0,0,cubic_spline_interpolation,4,9,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.9350162426854147,-0.3546048870425359,0.0438034188034188,0.5,0.0,0,train
2019,37,Abia,0.0,0,cubic_spline_interpolation,4,10,145.36774,131.6758065,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.970941817426052,-0.23931566428755774,0.0438034188034188,0.5,0.0,0,train
2019,38,Abia,0.0,0,cubic_spline_interpolation,4,10,159.1742,139.59596725,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.992708874098054,-0.12053668025532357,0.0438034188034188,0.5,0.0,0,train
2019,39,Abia,0.0,0,cubic_spline_interpolation,4,10,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,0.0438034188034188,0.5,0.0,0,train
2019,40,Abia,0.0,0,cubic_spline_interpolation,4,10,141.11613,134.41774225,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.992708874098054,0.1205366802553232,0.0438034188034188,0.5,0.0,0,train
2019,41,Abia,0.0,0,cubic_spline_interpolation,4,11,112.574196,126.550806,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.9709418174260521,0.23931566428755738,0.0438034188034188,0.5,0.0,0,train
2019,42,Abia,0.0,0,cubic_spline_interpolation,4,11,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.9350162426854148,0.35460488704253557,0.0438034188034188,0.5,0.0,0,train
2019,43,Abia,0.0,0,cubic_spline_interpolation,4,11,132.57419,124.676613,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.8854560256532101,0.464723172043768,0.0438034188034188,0.5,0.0,0,train
2019,44,Abia,0.0,0,cubic_spline_interpolation,4,11,93.716125,124.96612799999998,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.822983865893657,0.5680647467311548,0.0438034188034188,0.5,0.0,0,train
2019,45,Abia,0.0,0,cubic_spline_interpolation,4,12,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.7485107481711011,0.6631226582407952,0.0438034188034188,0.5,0.0,0,train
2019,46,Abia,0.0,0,cubic_spline_interpolation,4,12,57.658066,130.10645012499998,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.6631226582407955,0.7485107481711007,0.0438034188034188,0.5,0.0,0,train
2019,47,Abia,0.0,0,cubic_spline_interpolation,4,12,70.870964,117.534677125,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.5680647467311559,0.8229838658936564,0.0438034188034188,0.5,0.0,0,train
2019,48,Abia,0.0,0,cubic_spline_interpolation,4,12,8.2,114.13145137499998,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.4647231720437684,0.88545602565321,0.0438034188034188,0.5,0.0,0,train
2019,49,Abia,0.0,0,cubic_spline_interpolation,4,12,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.35460488704253595,0.9350162426854147,0.0438034188034188,0.5,1.87,1,train
2019,50,Abia,0.0,0,cubic_spline_interpolation,4,12,2.4967742,96.985483875,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.2393156642875578,0.970941817426052,0.0438034188034188,0.5,1.77,1,train
2019,51,Abia,0.0,0,cubic_spline_interpolation,4,12,1.451613,77.40080565,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,-0.12053668025532363,0.992708874098054,0.0438034188034188,0.5,1.67,1,train
2019,52,Abia,0.0,0,cubic_spline_interpolation,4,12,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.0,6.432490598706546e-16,1.0,0.0438034188034188,0.5,1.57,1,train
2020,1,Abia,1.87,0,cubic_spline_interpolation,4,1,3.1870968,59.942741025,26.41,2.772,65.76,26.41,2.772,923.59,0.0,0.0,0.0,0.0,0.4675,0.12053668025532305,0.992708874098054,0.0438034188034188,0.5,1.47,1,train
2020,2,Abia,1.77,0,cubic_spline_interpolation,4,1,4.683871,46.269353625,26.41,2.772,65.76,26.41,2.772,923.59,1.87,0.0,0.0,0.0,0.91,0.23931566428755774,0.970941817426052,0.0438034188034188,0.5,1.38,1,train
2020,3,Abia,1.67,0,cubic_spline_interpolation,4,1,,61.884708843627436,26.41,2.772,65.76,26.41,2.772,923.59,1.77,1.87,0.0,0.0,1.3275000000000001,0.3546048870425356,0.9350162426854148,0.0438034188034188,0.5,1.28,1,train
2020,4,Abia,1.57,0,cubic_spline_interpolation,4,1,2.9935484,30.283063749999997,26.41,2.772,65.76,26.41,2.772,923.59,1.67,1.77,1.87,0.0,1.72,0.4647231720437685,0.8854560256532099,0.0438034188034188,0.5,1.18,1,train
2020,5,Abia,1.47,0,cubic_spline_interpolation,4,2,3.767742,18.942741674999997,26.41,2.772,65.76,26.41,2.772,923.59,1.57,1.67,1.77,1.87,1.62,0.5680647467311558,0.8229838658936564,0.0438034188034188,0.5,1.09,1,train
